duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,processing,genre,genre_val
97506,False,23,Foghorn Stringband,Devil in the Seat,0.642,0.65,2,-6.192,0.0316,0.355,0.551,0.258,0.971,132.151,4.0,204.0,51.0,3.70048309178744,bluegrass,3
161133,False,46,Luiz Gonzaga,"Aboios & Vaquejadas, Nos Caminhos da Fé e São João Na Roça",0.545,0.537,11,-5.023,0.0308,0.735,0.0,0.186,0.668,125.447,4.0,330.0,82.0,0.7481162540365985,forro,8
308853,False,17,Darkthrone,Circle The Wagons,0.153,0.975,9,-3.764,0.12,0.0019,0.00154,0.309,0.0673,142.446,4.0,679.0,170.0,1.343558282208589,black-metal,2
254228,False,43,Pritam;Sonu Nigam;Romy,Laal Singh Chaddha,0.722,0.415,9,-10.069,0.0406,0.738,1.6e-05,0.0903,0.439,117.971,4.0,493.0,122.0,1.343558282208589,indian,11
98666,False,7,Wibke Komi,Inner Locket,0.598,0.264,3,-15.032,0.047,0.507,0.853,0.146,0.105,134.993,3.0,220.0,72.0,1.7389162561576357,study,19
190613,False,35,The 6ths;Katharine Whalen,Hyacinths and Thistles,0.527,0.178,7,-12.27,0.0325,0.989,0.00233,0.127,0.263,110.144,4.0,334.0,84.0,4.067085953878407,techno,20
425900,False,13,The Prophet,Oldschool Hardcore,0.558,0.937,6,-5.642,0.073,0.00271,0.637,0.0691,0.283,181.058,4.0,1279.0,320.0,1.1709531013615733,happy,9
161280,False,45,Pole.;Dani Fernández,San Blas,0.63,0.661,4,-5.745,0.0371,0.525,0.0,0.314,0.685,92.854,4.0,245.0,60.0,0.916010498687664,spanish,18
229720,False,63,Manuel Carrasco,Bailar El Viento,0.602,0.681,1,-6.976,0.0517,0.468,0.0,0.068,0.505,89.923,4.0,339.0,83.0,2.36741214057508,spanish,18
247590,False,50,Raghu Dixit;Anne Amie,Koode,0.311,0.224,11,-10.918,0.032,0.878,1.27e-05,0.0932,0.194,165.559,4.0,493.0,124.0,0.7481162540365985,indian,11
233944,False,25,Feng Ze,你不用知道,0.597,0.461,5,-6.847,0.0269,0.605,0.0,0.355,0.496,127.911,4.0,493.0,124.0,1.2793053545586106,mandopop,16
316304,False,46,DAVID AUGUST,J.B.Y. / Ouvert,0.646,0.634,7,-9.657,0.0429,0.657,0.852,0.109,0.124,95.019,4.0,500.0,126.0,4.067085953878407,techno,20
365206,False,44,Israel Salazar;Gabriel Guedes de Almeida,Salazar (Ao Vivo / Deluxe),0.393,0.532,1,-11.796,0.0412,0.0122,0.0,0.111,0.225,133.993,4.0,808.0,204.0,2.36741214057508,brazil,4
240373,False,49,Jamily,Seleção De Ouro,0.455,0.405,7,-12.193,0.0265,0.329,0.0,0.119,0.149,75.971,4.0,299.0,75.0,4.067085953878407,brazil,4
161506,False,0,Plaid,The Digging Remedy,0.422,0.238,4,-15.208,0.0346,0.624,0.932,0.0922,0.16,154.986,3.0,396.0,132.0,0.916010498687664,idm,10
258044,False,0,Gabriel Brito,Aprender Com a Vida,0.424,0.248,9,-9.764,0.0295,0.891,0.0,0.127,0.318,130.153,3.0,492.0,163.0,1.343558282208589,brazil,4
88640,False,18,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),0.179,0.204,1,-14.463,0.0377,0.933,0.973,0.0832,0.0455,149.474,4.0,201.0,49.0,2.36741214057508,disney,7
112600,False,27,Carbonas,Carbonas,0.338,0.985,10,-6.238,0.166,0.00717,0.000526,0.743,0.132,104.665,4.0,197.0,49.0,0.7573891625615764,bluegrass,3
241533,False,15,AMB;Big Hoodoo,The Garcia Brothers,0.575,0.684,10,-5.337,0.28,0.174,0.00303,0.235,0.59,78.536,4.0,315.0,77.0,0.7573891625615764,breakbeat,5
191466,False,31,Jorge Drexler,Llueve,0.741,0.564,9,-9.052,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4.0,362.0,91.0,1.343558282208589,afrobeat,1
436453,False,0,Format:B,"Solid Underground, Vol. 58",0.797,0.626,0,-5.942,0.0612,0.0011,0.873,0.0561,0.379,126.01,4.0,911.0,228.0,3.349056603773585,techno,20
169400,False,21,Nefesh Mountain,Songs For The Sparrows,0.51,0.143,7,-13.338,0.0392,0.971,0.0016,0.0832,0.441,130.748,3.0,341.0,113.0,4.067085953878407,bluegrass,3
222000,False,17,S3RL;Ella,Dance More (DJ Edit),0.443,0.976,11,-0.89,0.22,0.0222,0.00036,0.0881,0.208,175.025,4.0,639.0,161.0,0.7481162540365985,happy,9
269306,False,52,小虎隊,愛,0.755,0.694,5,-7.908,0.0306,0.338,0.0,0.0991,0.427,126.122,4.0,552.0,138.0,1.2793053545586106,mandopop,16
121306,False,8,Anenon,Petrol,0.228,0.327,0,-14.255,0.0295,0.965,0.88,0.0991,0.109,57.17,3.0,113.0,36.0,3.349056603773585,idm,10
195633,False,41,AmPm;The Attire,Pink Lemonade (feat. The Attire),0.824,0.59,8,-6.263,0.0515,0.562,0.0,0.0894,0.537,115.035,4.0,370.0,91.0,2.7259036144578315,j-dance,14
215213,False,17,Scooter,Suavemente,0.519,0.988,11,-5.092,0.0513,0.000161,0.00424,0.343,0.344,139.994,4.0,493.0,123.0,0.7481162540365985,happy,9
173793,True,36,Franky Style,Detrás Del Dólar,0.569,0.57,10,-9.512,0.189,0.357,0.014,0.0984,0.562,115.979,4.0,365.0,92.0,0.7573891625615764,spanish,18
532302,False,8,Alphaxone,Tomb of Seers,0.0597,0.115,4,-22.215,0.045,0.487,0.896,0.11,0.0316,66.029,3.0,598.0,198.0,0.916010498687664,iranian,13
225133,False,20,Masters of Ceremony,Evil's Greatest Activities (Mixed Version),0.227,0.918,9,-6.416,0.0716,0.0242,0.000836,0.633,0.0887,162.231,4.0,494.0,124.0,1.343558282208589,happy,9
214160,False,48,Wu Bai,愛情的盡頭,0.402,0.125,3,-16.256,0.0303,0.937,0.000649,0.107,0.161,105.776,4.0,353.0,88.0,1.7389162561576357,mandopop,16
178415,False,39,Kevi Jonny,Caixa de Saudade (Ao Vivo),0.55,0.665,0,-2.608,0.0662,0.301,0.0,0.126,0.643,143.441,4.0,422.0,106.0,3.349056603773585,forro,8
300001,False,27,Predator,Thunderdome 25 Years Of Hardcore,0.468,0.865,6,-10.118,0.0448,0.0475,0.935,0.294,0.0393,178.492,4.0,888.0,221.0,1.1709531013615733,happy,9
348544,False,44,Humberto & Ronaldo,Copo Sujo (Ao Vivo),0.501,0.578,4,-4.835,0.0289,0.802,0.0,0.216,0.727,133.949,4.0,778.0,194.0,0.916010498687664,forro,8
231333,False,15,Charly Lownoise & Mental Theo,Kids Top 100 2020,0.503,0.958,10,-5.064,0.124,0.147,0.267,0.0993,0.312,165.863,4.0,620.0,155.0,0.7573891625615764,happy,9
120740,False,29,Siesta Beats,Chill Cassette,0.711,0.301,9,-12.176,0.0701,0.827,0.913,0.27,0.422,82.018,4.0,159.0,38.0,1.343558282208589,study,19
269282,False,61,Jefferson & Suellen,Labareda (Ao Vivo),0.348,0.843,9,-6.963,0.08,0.116,0.0,0.105,0.306,133.038,4.0,560.0,140.0,1.343558282208589,brazil,4
251977,False,1,Pranish VP,Pee Loon X Let Her Go,0.624,0.56,5,-8.332,0.0338,0.711,4.58e-06,0.119,0.524,75.04,4.0,309.0,76.0,1.2793053545586106,indian,11
236000,False,45,Dhaval Kothari;Unnati Shah;Vishal Khatri,Jode Rehjo Raaj,0.604,0.602,5,-6.59,0.0367,0.766,5.61e-06,0.16,0.442,135.039,3.0,529.0,175.0,1.2793053545586106,indian,11
216800,False,49,Mastruz Com Leite,"Tatuagem, Vol. 16",0.663,0.891,7,-5.163,0.0518,0.19,1.63e-06,0.115,0.943,187.804,4.0,675.0,169.0,4.067085953878407,forro,8
138006,False,29,Pablo,Gênio da Latinha,0.69,0.63,11,-5.429,0.0502,0.327,0.0,0.129,0.745,127.854,4.0,291.0,72.0,0.7481162540365985,forro,8
343829,False,9,DJ Sneak,3D Print,0.738,0.671,10,-8.623,0.0387,0.000626,0.751,0.371,0.214,125.024,4.0,707.0,178.0,0.7573891625615764,chicago-house,6
359733,False,17,Perplexer,Da Capo,0.569,0.825,0,-12.714,0.0472,0.00121,0.811,0.107,0.19,158.777,4.0,933.0,237.0,3.349056603773585,happy,9
127947,False,48,Taty Girl,"Baú da Taty Girl, Pt. 2 (Ao Vivo)",0.406,0.886,8,-4.586,0.0852,0.272,8.78e-05,0.173,0.482,88.971,4.0,192.0,47.0,2.7259036144578315,forro,8
112674,False,23,Mama Gecko,Birch,0.601,0.406,2,-9.498,0.113,0.565,0.958,0.32,0.039,85.974,4.0,159.0,39.0,3.70048309178744,study,19
127817,False,22,Olivier Abeille,Embrasser,0.517,0.14,11,-18.992,0.0484,0.797,0.888,0.105,0.0751,156.079,4.0,317.0,80.0,0.7481162540365985,study,19
183883,False,23,Hillsong Young & Free;Hillsong en Español,Todos Mis Mejores Amigos,0.506,0.795,11,-5.407,0.0307,0.13,0.0,0.217,0.639,75.037,4.0,226.0,55.0,0.7481162540365985,mandopop,16
296426,False,18,Chisato Moritaka,ザ・シングルス 1987-1992 (2012 Remaster),0.547,0.887,4,-8.558,0.0364,0.0131,0.162,0.0655,0.623,120.392,4.0,585.0,147.0,0.916010498687664,j-idol,15
193613,False,41,Audio Bullys,Gimme That Punk,0.702,0.875,0,-4.389,0.151,0.00314,1.58e-06,0.0724,0.617,124.007,4.0,388.0,96.0,3.349056603773585,breakbeat,5
261093,False,56,ATB,No Silence,0.658,0.878,8,-6.834,0.0346,0.135,0.591,0.0948,0.907,130.009,4.0,566.0,140.0,2.7259036144578315,techno,20
197706,False,26,Oliver Wallace,Lady and the Tramp,0.224,0.108,7,-17.761,0.0414,0.987,0.76,0.187,0.244,178.474,5.0,432.0,107.0,4.067085953878407,disney,7
227800,False,7,Seekae,+DOME,0.711,0.613,11,-13.991,0.0541,0.539,0.259,0.155,0.354,135.008,4.0,512.0,127.0,0.7481162540365985,idm,10
133441,False,5,Dj Gizmo,Verb,0.608,0.477,10,-10.431,0.242,0.0043,0.91,0.225,0.468,118.42,4.0,260.0,66.0,0.7573891625615764,happy,9
262373,True,28,Area 11,All the Lights in the Sky,0.642,0.93,3,-4.511,0.0425,0.0171,2.25e-06,0.137,0.688,131.981,4.0,575.0,144.0,1.7389162561576357,industrial,12
232744,False,18,Anaal Nathrakh,Desideratum,0.36,0.729,6,-3.251,0.122,6.46e-06,0.894,0.077,0.0764,114.877,4.0,438.0,110.0,1.1709531013615733,black-metal,2
221045,False,0,Garhelenth,The Entrance to the Realms of Garhelenth,0.156,0.794,5,-4.727,0.0527,1.42e-05,0.663,0.0558,0.24,107.259,3.0,363.0,119.0,1.2793053545586106,iranian,13
299000,False,22,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,0.749,0.701,7,-7.26,0.0286,0.444,0.00114,0.111,0.789,129.624,4.0,636.0,159.0,4.067085953878407,j-idol,15
142678,True,18,Die Heufresser,Kneipe,0.739,0.708,0,-5.661,0.0613,0.000219,0.0271,0.0954,0.741,140.01,4.0,330.0,83.0,3.349056603773585,happy,9
154986,False,14,Goofy;Mickey Mouse,Halloween Songs & Sounds,0.848,0.479,0,-13.705,0.0855,0.51,1.27e-05,0.104,0.807,124.054,4.0,315.0,79.0,3.349056603773585,disney,7
142689,False,19,Psychostick,... and Stuff,0.5,0.812,6,-6.01,0.0422,0.00189,7.37e-06,0.0685,0.402,134.008,4.0,315.0,78.0,1.1709531013615733,industrial,12
295205,False,19,Dub Pistols;Red Star Lion;Rodney P,Rum & Coke,0.659,0.726,4,-6.349,0.225,0.396,6.94e-06,0.0812,0.883,176.023,4.0,857.0,215.0,0.916010498687664,breakbeat,5
295781,True,44,Sant;Onni;Angola;Guizo,Ponto de Força,0.779,0.709,8,-5.991,0.17,0.406,0.0,0.167,0.528,128.032,4.0,624.0,156.0,2.7259036144578315,brazil,4
433513,False,32,Hillsong Worship,The Best Worship Songs In The World,0.166,0.687,7,-5.253,0.0394,0.00332,3.45e-05,0.188,0.198,151.263,4.0,995.0,247.0,4.067085953878407,indian,11
194972,False,52,Bacao Rhythm & Steel Band,55,0.672,0.858,3,-5.233,0.145,0.456,0.811,0.104,0.963,166.689,4.0,537.0,133.0,1.7389162561576357,afrobeat,1
109548,False,0,Jartisto,Magical Themes for Disney Princesses Vol. 1 (For Solo Piano),0.428,0.0681,0,-23.684,0.0475,0.989,0.928,0.166,0.41,81.601,5.0,146.0,36.0,3.349056603773585,disney,7
291426,False,29,Nine Inch Nails,Live: And All That Could Have Been,0.643,0.87,2,-4.008,0.033,0.144,0.0304,0.748,0.344,131.941,4.0,636.0,158.0,3.70048309178744,industrial,12
302639,False,0,Catnapp;O.L.I.V.I.A,TRUST,0.295,0.488,0,-14.032,0.254,0.369,0.0394,0.215,0.385,80.625,5.0,541.0,135.0,3.349056603773585,techno,20
292800,False,24,Ed Solo;Elijah MC,Ruffneck,0.716,0.922,10,-4.245,0.0392,0.000229,0.00292,0.0966,0.751,87.499,4.0,422.0,104.0,0.7573891625615764,breakbeat,5
145515,False,46,Absolute Valentine,Police Heartbreaker,0.493,0.997,9,-4.78,0.0555,0.0409,0.79,0.34,0.287,135.005,4.0,326.0,80.0,1.343558282208589,techno,20
142001,False,45,Blas Cantó,El bueno acaba mal,0.816,0.799,2,-5.574,0.0511,0.017,0.0,0.0311,0.817,115.925,4.0,272.0,68.0,3.70048309178744,spanish,18
257600,False,54,The Prodigy,The Fat of the Land,0.725,0.877,0,-3.496,0.0646,0.068,3.65e-05,0.09,0.0976,105.921,4.0,452.0,113.0,3.349056603773585,breakbeat,5
249475,False,49,Samuel Messias,Planos de Deus,0.484,0.397,9,-7.792,0.0341,0.828,0.0,0.326,0.21,126.192,4.0,513.0,129.0,1.343558282208589,brazil,4
134746,False,21,Germaine Franco,Nasze Magiczne Encanto (Muzyka z filmu),0.493,0.324,7,-11.312,0.0641,0.466,0.692,0.114,0.199,108.172,4.0,238.0,59.0,4.067085953878407,disney,7
325923,False,34,Locked Club,It's My Rave,0.676,0.909,1,-5.414,0.0451,4.8e-05,0.00269,0.107,0.317,129.982,4.0,704.0,175.0,2.36741214057508,industrial,12
291839,False,15,Lenzman,Golden Age,0.495,0.884,1,-4.56,0.0461,0.00214,0.786,0.0692,0.474,171.998,4.0,827.0,205.0,2.36741214057508,idm,10
157373,False,11,Gimmik;Charles Angels,Michelangelo in Space,0.806,0.87,5,-9.775,0.0719,0.408,0.875,0.127,0.428,132.015,4.0,344.0,85.0,1.2793053545586106,idm,10
211506,False,52,Gabriel Brito,Seja o Centro,0.51,0.346,1,-7.442,0.029,0.429,0.0,0.379,0.31,76.089,4.0,264.0,65.0,2.36741214057508,brazil,4
116413,False,2,really big mountains,red tavern,0.845,0.693,4,-7.708,0.0324,0.637,0.854,0.132,0.841,92.0,4.0,176.0,44.0,0.916010498687664,study,19
172760,False,46,Armandinho,Casinha,0.806,0.56,5,-8.829,0.0312,0.564,1.1e-05,0.191,0.714,124.273,4.0,353.0,88.0,1.2793053545586106,brazil,4
220200,False,48,Static-X,Start a War,0.582,0.961,1,-5.707,0.0482,0.00118,0.387,0.137,0.794,91.407,4.0,334.0,84.0,2.36741214057508,industrial,12
192551,False,0,Alejandro Sanz,Para entrar en calor,0.815,0.66,9,-7.68,0.25,0.381,0.0,0.128,0.643,101.006,4.0,317.0,79.0,1.343558282208589,spanish,18
389548,False,12,Alphaxone,Altered Dimensions,0.235,0.505,5,-17.693,0.0646,0.777,0.947,0.101,0.0756,116.927,4.0,773.0,194.0,1.2793053545586106,iranian,13
256146,False,57,Jay Chou,跨時代,0.557,0.668,11,-8.51,0.0267,0.177,1.79e-05,0.397,0.454,133.943,4.0,566.0,141.0,0.7481162540365985,mandopop,16
197434,False,0,TarantisT,Distorted Brains,0.415,0.972,11,-5.446,0.0716,0.00448,0.146,0.339,0.588,169.981,4.0,540.0,135.0,0.7481162540365985,iranian,13
264827,False,9,Toronto Is Broken,Clare,0.359,0.917,5,-3.492,0.0387,0.000968,0.305,0.263,0.144,174.012,4.0,765.0,191.0,1.2793053545586106,idm,10
181724,False,35,Blackburri,Red Wine at Dawn,0.65,0.401,5,-12.317,0.0322,0.625,0.889,0.122,0.435,86.995,4.0,258.0,64.0,1.2793053545586106,study,19
156990,False,38,Caninana;João Gomes,"Caninana Entre Amigos, Parte 3",0.458,0.828,4,-4.239,0.0409,0.354,1.12e-05,0.149,0.833,75.859,4.0,195.0,48.0,0.916010498687664,forro,8
212343,False,19,The Darkraver,Kalinka (DJ Edit),0.471,0.85,9,-6.169,0.139,0.0379,0.77,0.0699,0.037,154.873,4.0,453.0,114.0,1.343558282208589,happy,9
292506,False,22,Hypocrisy,The Arrival,0.53,0.959,7,-5.257,0.0502,1.23e-05,0.851,0.359,0.358,124.967,4.0,605.0,152.0,4.067085953878407,black-metal,2
313933,False,66,Pritam;KK,Jannat 2 (Original Motion Picture Soundtrack),0.579,0.712,0,-6.119,0.0308,0.259,0.000253,0.18,0.486,80.998,4.0,421.0,105.0,3.349056603773585,indian,11
157356,False,42,Sail & Weep,Latex,0.689,0.362,4,-12.357,0.04,0.825,0.454,0.113,0.564,86.992,4.0,224.0,55.0,0.916010498687664,study,19
201573,False,23,The Seldom Scene;Emmylou Harris;Tom Gray;John Starling,Long Time... Seldom Scene,0.511,0.269,4,-12.96,0.0346,0.899,0.000183,0.0897,0.435,139.793,4.0,448.0,111.0,0.916010498687664,bluegrass,3
228800,True,2,Scooter,20 Years of Hardcore,0.425,0.998,11,-4.651,0.0809,4.26e-05,0.036,0.371,0.362,144.002,4.0,532.0,134.0,0.7481162540365985,techno,20
202158,False,65,Kygo;Dean Lewis,Never Really Loved Me (with Dean Lewis),0.614,0.642,1,-5.473,0.0449,0.289,0.0,0.13,0.218,117.94,4.0,388.0,99.0,2.36741214057508,chicago-house,6
365669,False,63,Pritam;Arijit Singh,Jab Harry Met Sejal (Original Motion Picture Soundtrack),0.307,0.604,7,-5.592,0.0397,0.593,3.79e-06,0.0789,0.452,85.641,5.0,652.0,165.0,4.067085953878407,indian,11
127604,False,30,Gato Preto;Mc Kaio,São João 2K21,0.88,0.605,6,-5.348,0.0365,0.538,1.35e-05,0.143,0.861,140.072,4.0,296.0,73.0,1.1709531013615733,forro,8
322622,False,43,Nine Inch Nails,Hesitation Marks,0.634,0.828,8,-6.161,0.0391,0.022,0.422,0.216,0.694,137.974,5.0,740.0,186.0,2.7259036144578315,industrial,12
312000,False,39,Vaibhav Bundhoo;Kamakshi Khanna,Kota Factory: Season 2 (Music from the Netflix Series),0.511,0.219,2,-20.59,0.0457,0.91,0.00229,0.0946,0.234,168.051,3.0,852.0,282.0,3.70048309178744,indian,11
202000,False,59,Tiziano Magro,Stelle,0.0937,0.0408,5,-26.971,0.0455,0.969,0.962,0.116,0.0488,175.297,4.0,572.0,143.0,1.2793053545586106,sleep,17
202840,False,14,Rei Harakami,trace of red curb dedicated from rei harakami,0.722,0.523,0,-14.21,0.0568,0.861,0.845,0.0915,0.127,129.957,4.0,425.0,106.0,3.349056603773585,idm,10
166000,False,31,Nature Sounds,Loopable Rain Sounds,0.117,0.999,1,-17.796,0.121,0.307,0.578,0.479,0.00104,95.884,3.0,283.0,93.0,2.36741214057508,sleep,17
163124,False,60,Martin Garrix;Breathe Carolina,Something,0.556,0.939,11,-5.99,0.039,0.00245,0.915,0.121,0.152,127.992,4.0,347.0,87.0,0.7481162540365985,chicago-house,6
244660,False,8,Mokhov,Perfect Dream,0.689,0.905,4,-5.913,0.0385,0.248,0.899,0.132,0.491,103.01,4.0,414.0,102.0,0.916010498687664,idm,10
242616,True,24,Charly Lownoise;Mental Theo,Nothing To Lose,0.493,0.687,1,-8.011,0.0989,0.0302,3.97e-05,0.639,0.152,177.98,4.0,708.0,177.0,2.36741214057508,happy,9
556848,False,14,Ron Trent,"Word, Sound & Power",0.904,0.567,7,-9.803,0.044,0.00186,0.948,0.0555,0.486,114.987,4.0,1067.0,267.0,4.067085953878407,chicago-house,6
178291,False,26,Deekline;Ed Solo;General Levy,Have Some Fun,0.611,0.963,1,-3.009,0.0567,0.00982,8.43e-05,0.322,0.435,174.958,4.0,513.0,127.0,2.36741214057508,breakbeat,5
284720,False,21,NMB48,てっぺんとったんで! (通常盤Type-B),0.592,0.868,4,-2.438,0.0354,0.488,0.0,0.334,0.531,112.99,4.0,519.0,128.0,0.916010498687664,j-idol,15
247306,False,43,Tony Allen;Damon Albarn;Ty,HomeCooking,0.751,0.735,5,-6.358,0.0775,0.0626,3.05e-05,0.052,0.721,163.852,4.0,664.0,168.0,1.2793053545586106,afrobeat,1
397882,False,41,Oliver Koletzki;Super Flu,Made of Wood Remixed,0.757,0.599,0,-10.476,0.0583,0.00578,0.897,0.0994,0.311,123.289,5.0,817.0,205.0,3.349056603773585,techno,20
380999,False,12,Lucia Guiada,Meditación Guiada Corta - Mantra Meditación Profunda con Voz Femenina y Frases de Tranquilidad para Sanación Diaria,0.117,0.224,5,-22.045,0.0381,0.944,0.963,0.0992,0.0335,87.464,4.0,496.0,124.0,1.2793053545586106,indian,11
215841,False,24,Pickin' On Series;The Sidekicks,Pickin' on the 90s,0.748,0.542,0,-6.781,0.0292,0.738,3.25e-05,0.254,0.801,104.967,4.0,374.0,93.0,3.349056603773585,bluegrass,3
198347,False,32,York;AVIRA;Nourey,Reachers of Civilisation (AVIRA & Nourey's Unplugged Remix),0.688,0.622,6,-10.063,0.0302,0.613,0.69,0.11,0.481,121.02,4.0,397.0,98.0,1.1709531013615733,techno,20
351360,False,5,Romanthony;Ejeca,Ministry of Love (2013 Remixes - Pt. 2),0.738,0.557,11,-9.603,0.158,0.00406,0.0823,0.476,0.268,124.948,4.0,725.0,183.0,0.7481162540365985,chicago-house,6
263333,False,22,Promo,The Worst Of,0.775,0.974,0,-6.209,0.121,0.252,0.0896,0.568,0.34,89.717,4.0,390.0,97.0,3.349056603773585,happy,9
464646,False,47,Matador;ARTBAT,Apollo 11,0.75,0.652,3,-9.402,0.0558,0.00918,0.919,0.141,0.0383,125.008,4.0,959.0,240.0,1.7389162561576357,techno,20
334866,False,23,Collide,Vortex,0.686,0.765,1,-6.524,0.0374,0.131,0.000224,0.103,0.856,115.157,4.0,637.0,159.0,2.36741214057508,industrial,12
274160,False,16,Dold Vorde Ens Navn,Mørkere,0.338,0.932,9,-8.347,0.0817,1.69e-05,0.0359,0.141,0.131,159.974,4.0,726.0,181.0,1.343558282208589,black-metal,2
292173,False,10,The Breakfastaz,FABRICLIVE 19: The Freestylers (DJ Mix),0.573,0.874,1,-7.135,0.0345,0.000146,0.199,0.146,0.648,137.998,4.0,671.0,167.0,2.36741214057508,breakbeat,5
274053,False,21,Shiritsu Ebisu Chugaku,エビクラシー,0.506,0.948,6,-2.959,0.116,0.0362,2.32e-06,0.0769,0.324,99.941,4.0,450.0,112.0,1.1709531013615733,j-idol,15
198440,False,23,Alan Menken;Disney,La Petite Sirène (Bande originale française du Film),0.337,0.323,7,-12.477,0.0318,0.909,0.765,0.166,0.157,80.917,4.0,262.0,66.0,4.067085953878407,disney,7
204375,False,0,Avicii,House Anthems,0.52,0.823,0,-5.152,0.0363,0.000364,0.289,0.14,0.158,127.981,4.0,436.0,110.0,3.349056603773585,breakbeat,5
182825,False,28,Skindred,Big Tings,0.472,0.906,5,-2.177,0.0647,6.86e-05,3.25e-05,0.784,0.623,139.993,4.0,421.0,106.0,1.2793053545586106,industrial,12
305213,False,19,Nogizaka46,しあわせの保護色,0.578,0.726,1,-3.332,0.0269,0.0226,0.0,0.282,0.726,104.009,4.0,521.0,130.0,2.36741214057508,j-idol,15
264000,False,68,2 Brothers On The 4th Floor,Dreams,0.702,0.953,7,-6.347,0.0473,0.0113,0.00193,0.266,0.507,134.027,4.0,580.0,145.0,4.067085953878407,happy,9
65146,False,53,守夜人,使者,0.561,0.271,3,-14.363,0.0485,0.867,0.000115,0.114,0.152,120.787,4.0,118.0,29.0,1.7389162561576357,mandopop,16
111000,False,24,Codename Chinadoll,Singularity In Motion,0.678,0.57,11,-7.839,0.0766,0.459,0.947,0.195,0.0643,80.009,4.0,149.0,36.0,0.7481162540365985,study,19
219146,False,33,Z.TAO,Collateral Love,0.525,0.73,4,-4.097,0.0366,0.0371,0.0,0.104,0.153,127.787,4.0,455.0,113.0,0.916010498687664,mandopop,16
187715,False,0,Toca do Vale,Seu Polícia,0.594,0.714,0,-5.181,0.0354,0.565,0.0,0.203,0.485,137.218,4.0,428.0,110.0,3.349056603773585,forro,8
223226,False,20,Mandrill;Michael Masser,"Muhammed Ali in ""The Greatest""",0.528,0.967,0,-8.212,0.0634,0.0143,0.429,0.361,0.725,128.446,4.0,476.0,119.0,3.349056603773585,afrobeat,1
96018,False,55,SPEECHLESS,Future Feelings,0.582,0.197,7,-13.155,0.0493,0.748,0.923,0.101,0.149,99.816,4.0,155.0,38.0,4.067085953878407,study,19
272586,False,27,Carlos Sadness,Ciencias Celestes,0.67,0.353,2,-14.106,0.0354,0.725,0.00514,0.139,0.204,121.937,4.0,549.0,137.0,3.70048309178744,spanish,18
220670,False,28,BaianaSystem;Makavelli;Jaymitta,ATO 1: Navio Pirata,0.618,0.945,4,-4.49,0.112,0.0372,0.00323,0.257,0.76,169.967,4.0,615.0,153.0,0.916010498687664,afrobeat,1
179966,False,0,Shashk Tiwari;Sachin Kumar,Parshawan,0.568,0.543,11,-10.642,0.0758,0.434,0.0,0.115,0.271,81.097,4.0,238.0,59.0,0.7481162540365985,indian,11
172149,True,43,Febem;Pizzol,RUNNING,0.922,0.646,11,-4.131,0.161,0.0179,0.0,0.125,0.515,92.041,4.0,263.0,65.0,0.7481162540365985,brazil,4
381118,False,5,Nico Moreno,Purple Widow,0.594,0.978,2,-7.598,0.0634,0.0028,0.639,0.112,0.154,145.014,4.0,913.0,230.0,3.70048309178744,techno,20
186686,False,17,Newtone,Mind Eraser,0.796,0.876,6,-4.652,0.0524,0.064,0.694,0.12,0.612,125.989,4.0,387.0,97.0,1.1709531013615733,techno,20
431718,False,10,Fast Eddie,Eddie's Gang / Behind Eddie's Groove,0.771,0.769,11,-10.529,0.0684,0.0029,0.85,0.328,0.425,129.02,4.0,925.0,232.0,0.7481162540365985,chicago-house,6
71453,False,0,Leila Bela;Leila's Cat Loralie,Angra Manyu,0.571,0.309,10,-15.616,0.247,0.201,0.00885,0.337,0.294,93.005,4.0,105.0,26.0,0.7573891625615764,iranian,13
237506,False,32,Seiko Matsuda,風立ちぬ,0.812,0.865,4,-6.5,0.0608,0.306,7.68e-06,0.0549,0.639,133.842,4.0,516.0,129.0,0.916010498687664,j-idol,15
311066,False,47,André Valadão,Fé (Ao Vivo),0.514,0.594,7,-6.022,0.0272,0.063,0.0,0.239,0.306,78.0,4.0,403.0,100.0,4.067085953878407,brazil,4
197826,False,24,Doyle Lawson & Quicksilver,Help Is On The Way,0.477,0.567,9,-8.644,0.0503,0.826,1.93e-06,0.302,0.667,187.859,4.0,604.0,149.0,1.343558282208589,bluegrass,3
